x-axis,1,2
second,Volt,Volt
-502.0000E-03,,
-501.8698E-03,,
-501.7396E-03,,
-501.6094E-03,-50.5519E-03,-5.0385E-03
-501.4792E-03,-46.8334E-03,-5.0385E-03
-501.3490E-03,-41.9248E-03,-4.5400E-03
-501.2188E-03,-37.5369E-03,-4.5088E-03
-501.0885E-03,-32.6283E-03,-4.6490E-03
-500.9583E-03,-28.2404E-03,-4.6490E-03
-500.8281E-03,-25.1168E-03,-4.6490E-03
-500.6979E-03,-21.1379E-03,-4.6490E-03
-500.5677E-03,-17.0846E-03,-4.6490E-03
-500.4375E-03,-13.3660E-03,-4.6490E-03
-500.3073E-03,-9.6474E-03,-4.8983E-03
-500.1771E-03,-4.7389E-03,-4.7892E-03
-500.0469E-03,-1.5409E-03,-4.8983E-03
-499.9167E-03,+2.1033E-03,-5.2877E-03
-499.7865E-03,+5.5616E-03,-5.1787E-03
-499.6563E-03,+9.5405E-03,-5.0385E-03
-499.5260E-03,+14.1888E-03,-4.7892E-03
-499.3958E-03,+17.6470E-03,-4.6490E-03
-499.2656E-03,+21.6259E-03,-5.1475E-03
-499.1354E-03,+26.2742E-03,-5.6772E-03
-499.0052E-03,+29.7325E-03,-5.3189E-03
-498.8750E-03,+33.1164E-03,-4.5400E-03
-498.7448E-03,+37.4300E-03,-5.0073E-03
-498.6146E-03,+41.4832E-03,-5.1787E-03
-498.4844E-03,+45.7968E-03,-4.7892E-03
-498.3542E-03,+49.8501E-03,-4.6490E-03
-498.2240E-03,+53.5687E-03,-4.6490E-03
-498.0938E-03,+57.8822E-03,-5.1475E-03
-497.9635E-03,+61.3405E-03,-5.4279E-03
-497.8333E-03,+64.7244E-03,-5.1787E-03
-497.7031E-03,+69.0380E-03,-4.7892E-03
-497.5729E-03,+73.6862E-03,-4.3998E-03
-497.4427E-03,+78.9295E-03,-4.2596E-03
-497.3125E-03,+83.3174E-03,-5.0073E-03
-497.1823E-03,+87.0360E-03,-5.1787E-03
-497.0521E-03,+90.7546E-03,-5.0385E-03
-496.9219E-03,+95.0682E-03,-5.0385E-03
-496.7917E-03,+99.1214E-03,-5.2877E-03
-496.6615E-03,+102.8400E-03,-5.4279E-03
-496.5313E-03,+107.7486E-03,-5.1787E-03
-496.4010E-03,+112.1365E-03,-4.7892E-03
-496.2708E-03,+115.8551E-03,-4.8983E-03
-496.1406E-03,+118.9787E-03,-4.7892E-03
-496.0104E-03,+122.3626E-03,-4.6490E-03
-495.8802E-03,+126.0812E-03,-4.6490E-03
-495.7500E-03,+130.3948E-03,-4.6490E-03
