x-axis,1,2
second,Volt,Volt
-500.0000E-06,+19.3483038E-03,-79.1246851E-03
-499.8698E-06,+40.9626568E-03,-79.0003127E-03
-499.7396E-06,+60.7177252E-03,-78.6824739E-03
-499.6094E-06,+84.1913628E-03,-78.6271978E-03
-499.4792E-06,+103.9464133E-03,-78.6686522E-03
-499.3490E-06,+122.7718350E-03,-78.2402624E-03
-499.2188E-06,+143.4565078E-03,-78.1711667E-03
-499.0885E-06,+160.6550432E-03,-78.0882556E-03
-498.9583E-06,+179.2480911E-03,-78.3231731E-03
-498.8281E-06,+202.0245126E-03,-77.9777020E-03
-498.6979E-06,+225.0332539E-03,-78.1020722E-03
-498.5677E-06,+242.4642597E-03,-78.1158892E-03
-498.4375E-06,+264.0785844E-03,-78.0053394E-03
-498.3073E-06,+284.0660534E-03,-78.0606090E-03
-498.1771E-06,+304.0536577E-03,-77.7842335E-03
-498.0469E-06,+330.0837327E-03,-77.8118641E-03
-497.9167E-06,+351.2332340E-03,-77.5216697E-03
-497.7865E-06,+371.2206651E-03,-77.5078494E-03
-497.6563E-06,+389.8136996E-03,-77.4525658E-03
-497.5260E-06,+409.8010767E-03,-77.1485473E-03
-497.3958E-06,+426.7673403E-03,-76.9136347E-03
-497.2656E-06,+448.6140696E-03,-77.0656259E-03
-497.1354E-06,+469.2987840E-03,-76.6510612E-03
-497.0052E-06,+490.2159027E-03,-76.4852343E-03
-496.8750E-06,+511.1329946E-03,-76.3885053E-03
-496.7448E-06,+531.3528760E-03,-76.4161269E-03
-496.6146E-06,+551.5727670E-03,-76.0292164E-03
-496.4844E-06,+572.0251914E-03,-76.2364697E-03
-496.3542E-06,+595.4987218E-03,-75.6699125E-03
-496.2240E-06,+616.1833418E-03,-75.6975251E-03
-496.0938E-06,+635.0086370E-03,-75.1724192E-03
-495.9635E-06,+651.5101155E-03,-75.0756819E-03
-495.8333E-06,+671.9623855E-03,-74.9098497E-03
-495.7031E-06,+691.9498299E-03,-74.6887351E-03
-495.5729E-06,+711.4724993E-03,-74.3018261E-03
-495.4427E-06,+731.4599552E-03,-74.3985460E-03
-495.3125E-06,+751.2150251E-03,-74.2465301E-03
-495.1823E-06,+771.2026454E-03,-73.9977844E-03
-495.0521E-06,+793.7464392E-03,-73.7213886E-03
-494.9219E-06,+812.8042294E-03,-73.2239340E-03
-494.7917E-06,+831.3973428E-03,-73.2653586E-03
-494.6615E-06,+851.8493774E-03,-72.7955376E-03
-494.5313E-06,+868.3510191E-03,-72.7678836E-03
-494.4010E-06,+890.1976916E-03,-72.5053108E-03
