x-axis,1,2
second,Volt,Volt
-502.0000E-03,,
-501.8698E-03,,
-501.7396E-03,,
-501.6094E-03,-244.6997E-03,-3.8321E-03
-501.4792E-03,-223.3178E-03,-3.4929E-03
-501.3490E-03,-202.5308E-03,-3.5878E-03
-501.2188E-03,-182.6736E-03,-3.7100E-03
-501.0885E-03,-161.9610E-03,-3.7100E-03
-500.9583E-03,-140.5791E-03,-3.9270E-03
-500.8281E-03,-120.3871E-03,-3.6150E-03
-500.6979E-03,-99.6746E-03,-3.3708E-03
-500.5677E-03,-78.8876E-03,-3.5878E-03
-500.4375E-03,-59.0303E-03,-3.4929E-03
-500.3073E-03,-37.7228E-03,-3.5878E-03
-500.1771E-03,-17.7911E-03,-3.9270E-03
-500.0469E-03,+1.3968E-03,-3.6150E-03
-499.9167E-03,+20.9194E-03,-3.5878E-03
-499.7865E-03,+41.0370E-03,-3.4929E-03
-499.6563E-03,+61.4893E-03,-3.5878E-03
-499.5260E-03,+82.5365E-03,-3.9270E-03
-499.3958E-03,+103.3234E-03,-4.0492E-03
-499.2656E-03,+121.9908E-03,-3.8321E-03
-499.1354E-03,+142.6290E-03,-3.4929E-03
-499.0052E-03,+163.7506E-03,-3.5878E-03
-498.8750E-03,+183.0129E-03,-3.2758E-03
-498.7448E-03,+203.3908E-03,-3.2486E-03
-498.6146E-03,+224.7727E-03,-3.5878E-03
-498.4844E-03,+244.9646E-03,-3.9270E-03
-498.3542E-03,+264.4872E-03,-3.8321E-03
-498.2240E-03,+285.1998E-03,-3.7100E-03
-498.0938E-03,+307.1767E-03,-3.4929E-03
-497.9635E-03,+330.0832E-03,-3.8049E-03
-497.8333E-03,+351.5395E-03,-3.6150E-03
-497.7031E-03,+372.5867E-03,-3.5878E-03
-497.5729E-03,+392.7787E-03,-3.7100E-03
-497.4427E-03,+411.1114E-03,-3.9270E-03
-497.3125E-03,+430.5596E-03,-3.8321E-03
-497.1823E-03,+450.4169E-03,-3.9270E-03
-497.0521E-03,+471.7244E-03,-4.2662E-03
-496.9219E-03,+492.8460E-03,-4.3883E-03
-496.7917E-03,+512.7033E-03,-4.1713E-03
-496.6615E-03,+533.4159E-03,-4.0492E-03
-496.5313E-03,+554.2028E-03,-3.6150E-03
-496.4010E-03,+575.8450E-03,-3.3708E-03
-496.2708E-03,+597.5616E-03,-3.5878E-03
-496.1406E-03,+616.5636E-03,-3.4929E-03
-496.0104E-03,+634.8219E-03,-3.5878E-03
-495.8802E-03,+654.6048E-03,-3.4929E-03
-495.7500E-03,+673.8671E-03,-4.0220E-03
