x-axis,1,2
second,Volt,Volt
-27.000000E-03,+2.371590741E+00,-9.656093E-03
-26.993490E-03,+2.368429937E+00,-9.877198E-03
-26.986979E-03,+2.363409836E+00,-9.932475E-03
-26.980469E-03,+2.360063103E+00,-10.153580E-03
-26.973958E-03,+2.355786720E+00,-10.429962E-03
-26.967448E-03,+2.352625917E+00,-10.264133E-03
-26.960938E-03,+2.349836972E+00,-10.208857E-03
-26.954427E-03,+2.347791746E+00,-9.987751E-03
-26.947917E-03,+2.343701293E+00,-10.153580E-03
-26.941406E-03,+2.339796771E+00,-10.208857E-03
-26.934896E-03,+2.336078178E+00,-10.208857E-03
-26.928385E-03,+2.332359585E+00,-10.208857E-03
-26.921875E-03,+2.327897273E+00,-10.429962E-03
-26.915365E-03,+2.323992750E+00,-10.485239E-03
-26.908854E-03,+2.321017876E+00,-10.485239E-03
-26.902344E-03,+2.317485213E+00,-10.485239E-03
-26.895833E-03,+2.313022901E+00,-10.706344E-03
-26.889323E-03,+2.308374660E+00,-10.761620E-03
-26.882813E-03,+2.302982699E+00,-10.761620E-03
-26.876302E-03,+2.298148529E+00,-10.761620E-03
-26.869792E-03,+2.294987726E+00,-10.982726E-03
-26.863281E-03,+2.291455062E+00,-11.038002E-03
-26.856771E-03,+2.287736469E+00,-10.816897E-03
-26.850260E-03,+2.284761595E+00,-10.761620E-03
-26.843750E-03,+2.281228931E+00,-11.203832E-03
-26.837240E-03,+2.276022900E+00,-11.314384E-03
-26.830729E-03,+2.271188730E+00,-11.535490E-03
-26.824219E-03,+2.267284207E+00,-11.590766E-03
-26.817708E-03,+2.263565615E+00,-11.590766E-03
-26.811198E-03,+2.259847022E+00,-11.590766E-03
-26.804688E-03,+2.256128429E+00,-11.811872E-03
-26.798177E-03,+2.252409836E+00,-12.309359E-03
-26.791667E-03,+2.247203804E+00,-12.419912E-03
-26.785156E-03,+2.241625915E+00,-12.419912E-03
-26.778646E-03,+2.236048025E+00,-12.419912E-03
-26.772135E-03,+2.231957574E+00,-12.198806E-03
-26.765625E-03,+2.228238981E+00,-12.364636E-03
-26.759115E-03,+2.224520388E+00,-12.641018E-03
-26.752604E-03,+2.218570638E+00,-12.696294E-03
-26.746094E-03,+2.212806819E+00,-12.475188E-03
-26.739583E-03,+2.208716368E+00,-12.641018E-03
-26.733073E-03,+2.204254056E+00,-12.696294E-03
-26.726563E-03,+2.199605815E+00,-12.917400E-03
-26.720052E-03,+2.194957573E+00,-12.972676E-03
-26.713542E-03,+2.190309332E+00,-12.751570E-03
