x-axis,1,2
second,Volt,Volt
-2.500000E-03,-2.551219821E+00,-219.495915E-03
-2.497500E-03,-2.547450977E+00,-212.938125E-03
-2.495000E-03,-2.550817813E+00,-206.179330E-03
-2.492500E-03,-2.548053990E+00,-201.267271E-03
-2.490000E-03,-2.544938414E+00,-195.576312E-03
-2.487500E-03,-2.545189675E+00,-188.340130E-03
-2.485000E-03,-2.547300210E+00,-183.352697E-03
-2.482500E-03,-2.544636918E+00,-178.428073E-03
-2.480000E-03,-2.542074099E+00,-172.335107E-03
-2.477500E-03,-2.537400726E+00,-166.857707E-03
-2.475000E-03,-2.536395686E+00,-162.335092E-03
-2.472500E-03,-2.534234914E+00,-156.066259E-03
-2.470000E-03,-2.532375601E+00,-148.918005E-03
-2.467500E-03,-2.531018827E+00,-142.096401E-03
-2.465000E-03,-2.525742402E+00,-138.930584E-03
-2.462500E-03,-2.522074070E+00,-130.362727E-03
-2.460000E-03,-2.521621844E+00,-124.093893E-03
-2.457500E-03,-2.514636855E+00,-120.036097E-03
-2.455000E-03,-2.504586642E+00,-114.370267E-03
-2.452500E-03,-2.503732311E+00,-107.159203E-03
-2.450000E-03,-2.500968566E+00,-100.840114E-03
-2.447500E-03,-2.495239858E+00,-94.345134E-03
-2.445000E-03,-2.489059001E+00,-87.925547E-03
-2.442500E-03,-2.485089133E+00,-83.201933E-03
-2.440000E-03,-2.481069087E+00,-77.912979E-03
-2.437500E-03,-2.478355501E+00,-72.510972E-03
-2.435000E-03,-2.473732345E+00,-66.417977E-03
-2.432500E-03,-2.475038959E+00,-61.706946E-03
-2.430000E-03,-2.472074094E+00,-56.744606E-03
-2.427500E-03,-2.471270096E+00,-49.420500E-03
-2.425000E-03,-2.468305249E+00,-42.862710E-03
-2.422500E-03,-2.463179574E+00,-39.470761E-03
-2.420000E-03,-2.460918290E+00,-35.086326E-03
-2.417500E-03,-2.455189621E+00,-27.410458E-03
-2.415000E-03,-2.450164572E+00,-21.380306E-03
-2.412500E-03,-2.443933363E+00,-16.041096E-03
-2.410000E-03,-2.439712313E+00,-10.036062E-03
-2.407500E-03,-2.431672027E+00,-3.390382E-03
-2.405000E-03,-2.422023784E+00,+2.162396E-03
-2.402500E-03,-2.412425913E+00,+7.840834E-03
-2.400000E-03,-2.405491180E+00,+14.298083E-03
-2.397500E-03,-2.398807668E+00,+18.418719E-03
-2.395000E-03,-2.394184647E+00,+24.486519E-03
-2.392500E-03,-2.387903240E+00,+32.815665E-03
-2.390000E-03,-2.382978549E+00,+36.722718E-03
