x-axis,1,2
second,Volt,Volt
-250.0000E-03,-2.5262380E+00,-204.5E-06
-249.7500E-03,-2.5267406E+00,-205.2E-06
-249.5000E-03,-2.5259240E+00,-134.1E-06
-249.2500E-03,-2.5256099E+00,-57.1E-06
-249.0000E-03,-2.5243536E+00,-31.9E-06
-248.7500E-03,-2.5235684E+00,+60.7E-06
-248.5000E-03,-2.5218913E+00,+68.7E-06
-248.2500E-03,-2.5219730E+00,+146.8E-06
-248.0000E-03,-2.5205848E+00,+221.7E-06
-247.7500E-03,-2.5185056E+00,+377.1E-06
-247.5000E-03,-2.5174441E+00,+326.6E-06
-247.2500E-03,-2.5156790E+00,+401.7E-06
-247.0000E-03,-2.5119353E+00,+426.7E-06
-246.7500E-03,-2.5098498E+00,+504.6E-06
-246.5000E-03,-2.5071426E+00,+671.4E-06
-246.2500E-03,-2.5036250E+00,+634.8E-06
-246.0000E-03,-2.4992657E+00,+664.5E-06
-245.7500E-03,-2.4946991E+00,+741.8E-06
-245.5000E-03,-2.4917908E+00,+881.9E-06
-245.2500E-03,-2.4891777E+00,+875.8E-06
-245.0000E-03,-2.4860370E+00,+972.8E-06
-244.7500E-03,-2.4837506E+00,+1.0872E-03
-244.5000E-03,-2.4822933E+00,+1.0867E-03
-244.2500E-03,-2.4803838E+00,+1.1990E-03
-244.0000E-03,-2.4782669E+00,+1.2353E-03
-243.7500E-03,-2.4756727E+00,+1.2865E-03
-243.5000E-03,-2.4705659E+00,+1.4138E-03
-243.2500E-03,-2.4649755E+00,+1.3560E-03
-243.0000E-03,-2.4598561E+00,+1.5583E-03
-242.7500E-03,-2.4541212E+00,+1.5238E-03
-242.5000E-03,-2.4480031E+00,+1.7352E-03
-242.2500E-03,-2.4451576E+00,+1.6400E-03
-242.0000E-03,-2.4410559E+00,+1.8879E-03
-241.7500E-03,-2.4370546E+00,+1.7980E-03
-241.5000E-03,-2.4326702E+00,+1.9289E-03
-241.2500E-03,-2.4254843E+00,+1.9085E-03
-241.0000E-03,-2.4175948E+00,+2.0520E-03
-240.7500E-03,-2.4120797E+00,+2.1007E-03
-240.5000E-03,-2.4057858E+00,+2.1154E-03
-240.2500E-03,-2.4026514E+00,+2.2471E-03
-240.0000E-03,-2.3992908E+00,+2.2342E-03
-239.7500E-03,-2.3937757E+00,+2.2722E-03
-239.5000E-03,-2.3860873E+00,+2.4670E-03
-239.2500E-03,-2.3766086E+00,+2.3467E-03
-239.0000E-03,-2.3691212E+00,+2.3751E-03
-238.7500E-03,-2.3626702E+00,+2.5910E-03
